trip_id,route_short_name,route_id,shape_id,direction,trip_headsign,weekdays,first_bus_stop_id,delay_id
bus_trip_0003949612023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_1
bus_trip_0003949642023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_2
bus_trip_0003949652023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_3
bus_trip_0003949662023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_4
bus_trip_0003949672023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_5
bus_trip_0003949682023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_6
bus_trip_0003949692023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_7
bus_trip_0003949702023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_8
bus_trip_0003949712023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_9
bus_trip_0003949722023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_10
bus_trip_0003949732023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_11
bus_trip_0003949742023091120240611,3,bus_route_563,D257_R5081a_sub1,0,Via Della Cisterna,1111110,bus_stop_2706,delay_12
bus_trip_0003949752023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Via Macello,1111110,bus_stop_2398,delay_13
bus_trip_0003949772023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_14
bus_trip_0003949802023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_15
bus_trip_0003949812023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_16
bus_trip_0003949822023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_17
bus_trip_0003949832023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_18
bus_trip_0003949842023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_19
bus_trip_0003949852023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_20
bus_trip_0003949862023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_21
bus_trip_0003949872023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_22
bus_trip_0003949882023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_23
bus_trip_0003949892023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_24
bus_trip_0003949902023091120240611,3,bus_route_563,D260_R5084a_sub1,0,Piazzale S.Giorgio Est,1111110,bus_stop_2878,delay_25
bus_trip_0003949942023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_26
bus_trip_0003949952023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_27
bus_trip_0003949962023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_28
bus_trip_0003949972023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_29
bus_trip_0003949982023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_30
bus_trip_0003949992023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_31
bus_trip_0003950002023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_32
bus_trip_0003950012023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_33
bus_trip_0003950022023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_34
bus_trip_0003950032023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_35
bus_trip_0003950042023091120240611,3,bus_route_563,D260_R5084a_sub1,0,Piazzale S.Giorgio Est,1111110,bus_stop_2878,delay_36
bus_trip_0003950072023091120240611,3,bus_route_578,D282_R5119e_Andata_sub2,0,Marco,1111100,bus_stop_2273,delay_37
bus_trip_0003950092023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111110,bus_stop_2339,delay_38
bus_trip_0003950102023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_39
bus_trip_0003950112023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111110,bus_stop_2339,delay_40
bus_trip_0003950122023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111100,bus_stop_2339,delay_41
bus_trip_0003950132023091120240611,3,bus_route_578,D274_R5111_Andata_sub1,0,Marco,1111100,bus_stop_1332,delay_42
bus_trip_0003950142023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111100,bus_stop_2339,delay_43
bus_trip_0003950152023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111100,bus_stop_2339,delay_44
bus_trip_0003950162023091120240611,3,bus_route_578,D276_R5113_Andata_sub1,0,Marco,10,bus_stop_2339,delay_45
bus_trip_0003950172023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,10,bus_stop_2339,delay_46
bus_trip_0003950182023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,10,bus_stop_2339,delay_47
bus_trip_0003950192023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,10,bus_stop_1279,delay_48
bus_trip_0003950202023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_49
bus_trip_0003950212023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_50
bus_trip_0003950222023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_51
bus_trip_0003950232023091120240611,3,bus_route_578,D295_R5142_Ritorno_sub2,1,Volano Via Roma,1111110,bus_stop_1301,delay_52
bus_trip_0003950242023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,10,bus_stop_1301,delay_53
bus_trip_0003950252023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_1301,delay_54
bus_trip_0003950262023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,10,bus_stop_1301,delay_55
bus_trip_0003950272023091120240611,3,bus_route_578,D277_R5114a_Ritorno_sub2,1,Corso Bettini Liceo,10,bus_stop_1301,delay_56
bus_trip_0003950282023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_57
bus_trip_0003950292023091120240611,3,bus_route_578,D295_R5142_Ritorno_sub2,1,Volano Via Roma,10,bus_stop_1301,delay_58
bus_trip_0003950302023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,10,bus_stop_1301,delay_59
bus_trip_0003950322023091120240611,3,bus_route_578,D292_R5136b_Ritorno_sub1,1,Piazzale Orsi Stazione Fs,1111110,bus_stop_1301,delay_60
bus_trip_0003950332023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_61
bus_trip_0003950342023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_62
bus_trip_0003950352023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_63
bus_trip_0003950362023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_64
bus_trip_0003950372023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_65
bus_trip_0003950382023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_66
bus_trip_0003950392023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_67
bus_trip_0003950402023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_68
bus_trip_0003950412023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_69
bus_trip_0003950422023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_70
bus_trip_0003950432023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_71
bus_trip_0003950442023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1312,delay_72
bus_trip_0003950462023091120240611,3,bus_route_578,D264_R5102a_Ritorno_sub2,1,Volano Via Roma,1111100,bus_stop_1685,delay_73
bus_trip_0003950512023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,1111110,bus_stop_1279,delay_74
bus_trip_0003950522023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111110,bus_stop_2339,delay_75
bus_trip_0003950532023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,1111100,bus_stop_1279,delay_76
bus_trip_0003950542023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111110,bus_stop_2339,delay_77
bus_trip_0003950552023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,10,bus_stop_1279,delay_78
bus_trip_0003950562023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_79
bus_trip_0003950572023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_80
bus_trip_0003950582023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_81
bus_trip_0003950592023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_82
bus_trip_0003950612023091120240611,3,bus_route_578,D298_R5145_Andata_sub1,0,Corso Bettini Liceo,1111110,bus_stop_1685,delay_83
bus_trip_0003950622023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_84
bus_trip_0003950632023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,10,bus_stop_1279,delay_85
bus_trip_0003950642023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,10,bus_stop_1279,delay_86
bus_trip_0003950652023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,10,bus_stop_1279,delay_87
bus_trip_0003950662023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,10,bus_stop_2339,delay_88
bus_trip_0003950672023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,10,bus_stop_1301,delay_89
bus_trip_0003950682023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,10,bus_stop_1301,delay_90
bus_trip_0003950692023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,10,bus_stop_1301,delay_91
bus_trip_0003950702023091120240611,3,bus_route_578,D295_R5142_Ritorno_sub2,1,Volano Via Roma,10,bus_stop_1301,delay_92
bus_trip_0003950732023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111110,bus_stop_2339,delay_93
bus_trip_0003950742023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111110,bus_stop_2339,delay_94
bus_trip_0003950752023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,1111110,bus_stop_1279,delay_95
bus_trip_0003950762023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_96
bus_trip_0003950772023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111110,bus_stop_1279,delay_97
bus_trip_0003950782023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111100,bus_stop_1279,delay_98
bus_trip_0003950792023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111100,bus_stop_1279,delay_99
bus_trip_0003950802023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111100,bus_stop_1279,delay_100
bus_trip_0003950822023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_101
bus_trip_0003950832023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111110,bus_stop_1301,delay_102
bus_trip_0003950842023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_103
bus_trip_0003950852023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_104
bus_trip_0003950862023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_105
bus_trip_0003950872023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_106
bus_trip_0003950882023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_107
bus_trip_0003950892023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_108
bus_trip_0003950902023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_109
bus_trip_0003950912023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_110
bus_trip_0003950942023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,1111100,bus_stop_2339,delay_111
bus_trip_0003950952023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,1111100,bus_stop_1279,delay_112
bus_trip_0003950962023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,1111100,bus_stop_1279,delay_113
bus_trip_0003950972023091120240611,3,bus_route_578,D288_R5127b_Andata_sub1,0,Marco,1111100,bus_stop_2910,delay_114
bus_trip_0003950982023091120240611,3,bus_route_578,D64_C5830_Ritorno_sub1,0,Stazione Fs,10,bus_stop_2910,delay_115
bus_trip_0003950992023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111100,bus_stop_1301,delay_116
bus_trip_0003951002023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_117
bus_trip_0003951012023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_118
bus_trip_0003951022023091120240611,3,bus_route_578,D270_R5108a_Ritorno_sub2,1,Besenello Nord,1111110,bus_stop_1301,delay_119
bus_trip_0003951032023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111100,bus_stop_1301,delay_120
bus_trip_0003951052023091120240611,3,bus_route_578,D276_R5113_Andata_sub1,0,Marco,10,bus_stop_2339,delay_121
bus_trip_0003951062023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,10,bus_stop_1279,delay_122
bus_trip_0003951072023091120240611,3,bus_route_578,D265_R5103a_Andata_sub2,0,Marco,10,bus_stop_2339,delay_123
bus_trip_0003951082023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,10,bus_stop_1301,delay_124
bus_trip_0003951092023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,10,bus_stop_1301,delay_125
bus_trip_0003951102023091120240611,3,bus_route_578,D305_R5176a_Ritorno_sub1,1,Corso Bettini Liceo,10,bus_stop_1301,delay_126
bus_trip_0003951112023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,10,bus_stop_1301,delay_127
bus_trip_0003951132023091120240611,3,bus_route_578,D272_R5109e_Andata_sub1,0,Marco,1111100,bus_stop_1279,delay_128
bus_trip_0003951142023091120240611,3,bus_route_578,D293_R5139_Andata_sub2,0,Marco,1111100,bus_stop_2339,delay_129
bus_trip_0003951172023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111100,bus_stop_1301,delay_130
bus_trip_0003951182023091120240611,3,bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111110,bus_stop_1301,delay_131
bus_trip_0003951202023091120240611,3,bus_route_578,D294_R5141_Andata_sub2,0,Marco,1111110,bus_stop_1312,delay_132
bus_trip_0003951212023091120240611,3,bus_route_578,D269_R5107c_Andata_sub2,0,Marco,1111100,bus_stop_1332,delay_133
bus_trip_0003951222023091120240611,3,bus_route_578,D296_R5143_Andata_sub2,0,Via Manzoni Via Paoli,1111110,bus_stop_2339,delay_134
bus_trip_0003951242023091120240611,3,bus_route_578,D269_R5107c_Andata_sub2,0,Marco,100,bus_stop_1332,delay_135
bus_trip_0003951262023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,10,bus_stop_1279,delay_136
bus_trip_0003951272023091120240611,3,bus_route_578,D280_R5117e_Andata_sub1,0,Marco,10,bus_stop_1685,delay_137
bus_trip_0003951312023091120240611,3,bus_route_578,D284_R5120c_Ritorno_sub1,1,Piazzale S.Giorgio Ovest,1111110,bus_stop_1301,delay_138
bus_trip_0003951322023091120240611,3,bus_route_578,D281_R5118d_Ritorno_sub1,1,S.Ilario Via Monti,1111110,bus_stop_1301,delay_139
bus_trip_0003951362023091120240611,3,bus_route_578,D268_R5106a_Ritorno_sub2,1,Via Benacense Scuole Ex Edili,1111100,bus_stop_1301,delay_140
bus_trip_0003951382023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,10,bus_stop_1279,delay_141
bus_trip_0003951392023091120240611,3,bus_route_578,D243_N5147_Andata_sub2,0,Marco,10,bus_stop_1279,delay_142
bus_trip_0003951402023091120240611,3,bus_route_578,D268_R5106a_Ritorno_sub2,1,S.Ilario Via Monti,1111110,bus_stop_1301,delay_143
bus_trip_0003951422023091120240611,3,bus_route_580,D480_R5647b_Andata_sub1,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_2242,delay_144
bus_trip_0003951432023091120240611,3,bus_route_580,D481_R5647c_Andata_sub1,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_2242,delay_145
bus_trip_0003951442023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Baldresca,1111110,bus_stop_1295,delay_146
bus_trip_0003951452023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Baldresca,1111110,bus_stop_1295,delay_147
bus_trip_0003951462023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Baldresca,1111110,bus_stop_1295,delay_148
bus_trip_0003951472023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Baldresca,1111110,bus_stop_1295,delay_149
bus_trip_0003951482023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Baldresca,1111110,bus_stop_1295,delay_150
bus_trip_0003951492023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_151
bus_trip_0003951502023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_152
bus_trip_0003951512023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_153
bus_trip_0003951522023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_154
bus_trip_0003951532023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_155
bus_trip_0003951542023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_156
bus_trip_0003951552023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_157
bus_trip_0003951562023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111100,bus_stop_1295,delay_158
bus_trip_0003951572023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,10,bus_stop_1295,delay_159
bus_trip_0003951622023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_160
bus_trip_0003951632023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_161
bus_trip_0003951642023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_162
bus_trip_0003951652023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_163
bus_trip_0003951662023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_164
bus_trip_0003951672023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_165
bus_trip_0003951682023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_166
bus_trip_0003951692023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_167
bus_trip_0003951702023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_168
bus_trip_0003951712023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_169
bus_trip_0003951722023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_170
bus_trip_0003951732023091120240611,3,bus_route_580,D475_R5641b_Andata_(Ospedale)_sub2,0,Corso Verona Ospedale,1111110,bus_stop_1295,delay_171
bus_trip_0003951772023091120240611,3,bus_route_580,D485_R5665_Andata_sub1,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_2334,delay_172
bus_trip_0003951802023091120240611,3,bus_route_512,D128_E5795_sub2,0,Toldi,1111110,bus_stop_2242,delay_173
bus_trip_0003951812023091120240611,3,bus_route_512,D48_C5718b_sub1,0,Noriglio Mon. Ai Caduti,1111100,bus_stop_2895,delay_174
bus_trip_0003951822023091120240611,3,bus_route_512,D48_C5718b_sub2,1,Cisterna Capolinea,1111110,bus_stop_2304,delay_175
bus_trip_0003951832023091120240611,3,bus_route_580,D477_R5643_Andata_sub2,0,Viale Vittoria Fucine,1111110,bus_stop_1279,delay_176
bus_trip_0003951842023091120240611,3,bus_route_580,D477_R5643_Andata_sub2,0,Viale Vittoria Fucine,1111110,bus_stop_1279,delay_177
bus_trip_0003951942023091120240611,3,bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310,delay_178
bus_trip_0003951952023091120240611,3,bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310,delay_179
bus_trip_0003951962023091120240611,3,bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310,delay_180
bus_trip_0003951972023091120240611,3,bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310,delay_181
bus_trip_0003951982023091120240611,3,bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,10,bus_stop_1328,delay_182
bus_trip_0003951992023091120240611,3,bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,10,bus_stop_1310,delay_183
bus_trip_0003952002023091120240611,3,bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,10,bus_stop_1310,delay_184
bus_trip_0003952012023091120240611,3,bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1332,delay_185
bus_trip_0003952022023091120240611,3,bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,1111100,bus_stop_1328,delay_186
bus_trip_0003952032023091120240611,3,bus_route_582,D335_R5249_Andata_sub2,0,Stazione Fs,1111100,bus_stop_1310,delay_187
bus_trip_0003952062023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249,delay_188
bus_trip_0003952072023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249,delay_189
bus_trip_0003952082023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249,delay_190
bus_trip_0003952092023091120240611,3,bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,10,bus_stop_2249,delay_191
bus_trip_0003952102023091120240611,3,bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249,delay_192
bus_trip_0003952112023091120240611,3,bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,1111100,bus_stop_2249,delay_193
bus_trip_0003952122023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249,delay_194
bus_trip_0003952132023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,10,bus_stop_2249,delay_195
bus_trip_0003952142023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,10,bus_stop_2249,delay_196
