route_id,distance,trip_id,name
578,12.021101904664347,0003950552023091120240611,1
578,13.177367844150986,0003950562023091120240611,1
578,13.459471183748706,0003950572023091120240611,1
578,13.177367844150986,0003950582023091120240611,1
578,8.904922889977323,0003950592023091120240611,1
578,1.7817941525976735,0003950612023091120240611,1
578,15.661145367262229,0003950622023091120240611,1
578,12.021101904664347,0003950632023091120240611,1
578,15.661145367262229,0003950642023091120240611,1
578,12.021101904664347,0003950652023091120240611,1
578,13.440442226389035,0003950662023091120240611,1
578,13.459471183748706,0003950672023091120240611,1
578,13.459471183748706,0003950682023091120240611,1
578,13.459471183748706,0003950692023091120240611,1
578,15.983353604465277,0003950702023091120240611,1
578,13.440442226389035,0003950732023091120240611,1
578,13.440442226389035,0003950742023091120240611,1
578,12.021101904664347,0003950752023091120240611,1
578,15.661145367262229,0003950762023091120240611,1
578,15.661145367262229,0003950772023091120240611,1
578,15.661145367262229,0003950782023091120240611,1
578,15.661145367262229,0003950792023091120240611,1
578,15.661145367262229,0003950802023091120240611,1
578,13.177367844150986,0003950822023091120240611,1
578,13.177367844150986,0003950832023091120240611,1
578,13.459471183748706,0003950842023091120240611,1
578,13.459471183748706,0003950852023091120240611,1
578,8.904922889977323,0003950862023091120240611,1
578,8.904922889977323,0003950872023091120240611,1
578,8.904922889977323,0003950882023091120240611,1
578,8.904922889977323,0003950892023091120240611,1
578,8.904922889977323,0003950902023091120240611,1
578,13.459471183748706,0003950912023091120240611,1
578,13.440442226389035,0003950942023091120240611,1
578,15.661145367262229,0003950952023091120240611,1
578,12.021101904664347,0003950962023091120240611,1
578,19.345027495657565,0003950972023091120240611,1
578,18.084523911051786,0003950982023091120240611,1
578,13.177367844150986,0003950992023091120240611,1
578,8.904922889977323,0003951002023091120240611,1
578,13.459471183748706,0003951012023091120240611,1
578,18.52270973799697,0003951022023091120240611,1
578,13.177367844150986,0003951032023091120240611,1
578,16.38685324494822,0003951052023091120240611,1
578,12.021101904664347,0003951062023091120240611,1
578,13.440442226389035,0003951072023091120240611,1
578,13.177367844150986,0003951082023091120240611,1
578,8.904922889977323,0003951092023091120240611,1
578,13.459471183748706,0003951102023091120240611,1
578,13.177367844150986,0003951112023091120240611,1
578,12.021101904664347,0003951132023091120240611,1
578,16.02004465879896,0003951142023091120240611,1
578,13.177367844150986,0003951172023091120240611,1
578,8.904922889977323,0003951182023091120240611,1
578,10.72828537559306,0003951202023091120240611,1
578,10.958704224183656,0003951212023091120240611,1
578,5.9353212299889755,0003951222023091120240611,1
578,10.958704224183656,0003951242023091120240611,1
578,15.661145367262229,0003951262023091120240611,1
578,9.748272931834295,0003951272023091120240611,1
578,9.130868658396585,0003951312023091120240611,1
578,12.76778744762919,0003951322023091120240611,1
578,10.657537615930046,0003951362023091120240611,1
578,15.661145367262229,0003951382023091120240611,1
578,15.661145367262229,0003951392023091120240611,1
578,10.657537615930046,0003951402023091120240611,1
580,14.73000768102555,0003951422023091120240611,6
580,15.190223806774812,0003951432023091120240611,6
580,9.337464119486782,0003951442023091120240611,6
580,9.337464119486782,0003951452023091120240611,6
580,9.337464119486782,0003951462023091120240611,6
580,9.337464119486782,0003951472023091120240611,6
580,9.337464119486782,0003951482023091120240611,6
580,9.337464119486782,0003951492023091120240611,6
580,9.337464119486782,0003951502023091120240611,6
580,9.337464119486782,0003951512023091120240611,6
580,9.337464119486782,0003951522023091120240611,6
580,9.337464119486782,0003951532023091120240611,6
580,9.337464119486782,0003951542023091120240611,6
580,9.337464119486782,0003951552023091120240611,6
580,9.337464119486782,0003951562023091120240611,6
580,9.337464119486782,0003951572023091120240611,6
580,7.069508939005739,0003951622023091120240611,6
580,7.069508939005739,0003951632023091120240611,6
580,7.069508939005739,0003951642023091120240611,6
580,7.069508939005739,0003951652023091120240611,6
580,7.069508939005739,0003951662023091120240611,6
580,7.069508939005739,0003951672023091120240611,6
580,7.069508939005739,0003951682023091120240611,6
580,7.069508939005739,0003951692023091120240611,6
580,7.069508939005739,0003951702023091120240611,6
580,7.069508939005739,0003951712023091120240611,6
580,7.069508939005739,0003951722023091120240611,6
580,7.069508939005739,0003951732023091120240611,6
580,7.609841042551779,0003951772023091120240611,6
512,9.46167753973856,0003951802023091120240611,7
512,18.373410742269908,0003951812023091120240611,7
512,18.373410742269897,0003951822023091120240611,7
580,7.458565431386145,0003951832023091120240611,6
580,7.458565431386145,0003951842023091120240611,6
582,18.830191528015455,0003951942023091120240611,2
582,18.830191528015455,0003951952023091120240611,2
582,18.830191528015455,0003951962023091120240611,2
582,18.830191528015455,0003951972023091120240611,2
582,15.205419939558306,0003951982023091120240611,2
582,18.830191528015455,0003951992023091120240611,2
582,18.830191528015455,0003952002023091120240611,2
582,12.25805845837018,0003952012023091120240611,2
582,15.205419939558306,0003952022023091120240611,2
582,9.721349734064873,0003952032023091120240611,2
582,22.452015862161684,0003952062023091120240611,2
582,22.452015862161684,0003952072023091120240611,2
582,22.452015862161684,0003952082023091120240611,2
582,17.619844267315617,0003952092023091120240611,2
582,13.841644790498743,0003952102023091120240611,2
582,17.619844267315617,0003952112023091120240611,2
582,22.452015862161684,0003952122023091120240611,2
582,22.452015862161684,0003952132023091120240611,2
582,22.452015862161684,0003952142023091120240611,2
582,12.25805845837018,0003952152023091120240611,2
582,18.830191528015455,0003952162023091120240611,2
582,18.830191528015455,0003952172023091120240611,2
582,18.830191528015455,0003952182023091120240611,2
582,18.830191528015455,0003952192023091120240611,2
582,12.25805845837018,0003952202023091120240611,2
582,12.25805845837018,0003952212023091120240611,2
582,18.830191528015455,0003952222023091120240611,2
582,15.205419939558306,0003952232023091120240611,2
582,15.205419939558306,0003952242023091120240611,2
582,18.830191528015455,0003952252023091120240611,2
582,6.09657814560773,0003952262023091120240611,2
582,22.452015862161684,0003952282023091120240611,2
582,22.452015862161684,0003952292023091120240611,2
582,22.452015862161684,0003952302023091120240611,2
582,13.841644790498743,0003952312023091120240611,2
582,13.841644790498743,0003952322023091120240611,2
582,22.452015862161684,0003952332023091120240611,2
582,22.452015862161684,0003952342023091120240611,2
582,22.452015862161684,0003952362023091120240611,2
582,17.619844267315617,0003952372023091120240611,2
582,17.619844267315617,0003952382023091120240611,2
582,17.619844267315617,0003952392023091120240611,2
582,18.830191528015455,0003952402023091120240611,2
582,12.25805845837018,0003952412023091120240611,2
582,15.205419939558306,0003952422023091120240611,2
582,12.25805845837018,0003952432023091120240611,2
582,18.830191528015455,0003952442023091120240611,2
582,18.830191528015455,0003952452023091120240611,2
582,22.452015862161684,0003952462023091120240611,2
582,13.841644790498743,0003952472023091120240611,2
582,13.841644790498743,0003952482023091120240611,2
582,17.619844267315617,0003952492023091120240611,2
582,22.452015862161684,0003952502023091120240611,2
582,22.452015862161684,0003952512023091120240611,2
582,22.452015862161684,0003952522023091120240611,2
582,22.452015862161684,0003952552023091120240611,2
582,18.830191528015455,0003952562023091120240611,2
582,12.25805845837018,0003952572023091120240611,2
582,12.25805845837018,0003952582023091120240611,2
582,18.830191528015455,0003952592023091120240611,2
582,18.830191528015455,0003952602023091120240611,2
582,18.830191528015455,0003952612023091120240611,2
582,13.841644790498743,0003952622023091120240611,2
582,22.137542452513014,0003952632023091120240611,2
582,22.452015862161684,0003952642023091120240611,2
582,22.452015862161684,0003952652023091120240611,2
582,22.137542452513014,0003952662023091120240611,2
582,13.841644790498743,0003952672023091120240611,2
582,18.830191528015455,0003952692023091120240611,2
582,12.25805845837018,0003952702023091120240611,2
582,12.25805845837018,0003952712023091120240611,2
582,18.830191528015455,0003952722023091120240611,2
582,18.830191528015455,0003952732023091120240611,2
582,18.830191528015455,0003952742023091120240611,2
582,18.830191528015455,0003952752023091120240611,2
582,13.841644790498743,0003952762023091120240611,2
582,13.841644790498743,0003952772023091120240611,2
582,22.452015862161684,0003952782023091120240611,2
582,22.452015862161684,0003952792023091120240611,2
582,22.452015862161684,0003952802023091120240611,2
582,13.841644790498743,0003952812023091120240611,2
582,22.452015862161684,0003952822023091120240611,2
582,22.452015862161684,0003952832023091120240611,2
582,18.830191528015455,0003952872023091120240611,2
582,15.205419939558306,0003952882023091120240611,2
582,18.830191528015455,0003952892023091120240611,2
582,18.830191528015455,0003952902023091120240611,2
582,18.830191528015455,0003952912023091120240611,2
582,18.830191528015455,0003952922023091120240611,2
582,9.721349734064873,0003952932023091120240611,2
582,12.25805845837018,0003952952023091120240611,2
582,9.721349734064873,0003952962023091120240611,2
582,17.619844267315617,0003952982023091120240611,2
582,22.452015862161684,0003952992023091120240611,2
582,22.452015862161684,0003953002023091120240611,2
582,22.452015862161684,0003953012023091120240611,2
582,22.452015862161684,0003953022023091120240611,2
582,22.452015862161684,0003953032023091120240611,2
582,13.841644790498743,0003953042023091120240611,2
582,2.5482389047374987,0003953052023091120240611,2
582,13.11263129162797,0003953102023091120240611,2
582,2.6139703600750575,0003953112023091120240611,2
582,10.644493265875553,0003953122023091120240611,2
582,13.911410006817134,0003953152023091120240611,2
582,14.285723026975887,0003953182023091120240611,2
582,13.239850504844938,0003953192023091120240611,2
582,13.239850504844938,0003953202023091120240611,2
582,10.915904050411896,0003953212023091120240611,2
582,10.657537615930046,0003953232023091120240611,2
582,11.518071764684706,0003953252023091120240611,2
582,10.915904050411896,0003953272023091120240611,2
582,2.6139703600750575,0003953282023091120240611,2
582,22.452015862161684,0003953302023091120240611,2
582,13.841644790498743,0003953312023091120240611,2
578,10.958704224183656,0003953322023091120240611,1
578,8.904922889977323,0003953332023091120240611,1
582,22.452015862161684,0003953622023091120240611,2
590,7.90450779950654,0003953632023091120240611,3
590,9.312857031282581,0003953702023091120240611,3
590,18.137846535669524,0003953752023091120240611,3
590,9.312857031282581,0003953762023091120240611,3
590,13.623600980050268,0003953772023091120240611,3
590,9.935358449540098,0003953802023091120240611,3
590,11.28769547802472,0003953852023091120240611,3
594,9.330107398269828,0003953862023091120240611,5
594,8.913396662441174,0003953892023091120240611,5
512,5.555199251574357,0003953902023091120240611,7
512,6.4026627121889454,0003953912023091120240611,7
512,17.388151864596498,0003953922023091120240611,7
512,12.541405091373836,0003953932023091120240611,7
512,16.87931482830723,0003953942023091120240611,7
512,16.87931482830723,0003953952023091120240611,7
512,12.541405091373836,0003953962023091120240611,7
512,19.740796195689775,0003953972023091120240611,7
512,16.87931482830723,0003953982023091120240611,7
512,24.256230795654414,0003953992023091120240611,7
512,18.373410742269897,0003954002023091120240611,7
512,18.373410742269897,0003954012023091120240611,7
512,12.541405091373825,0003954022023091120240611,7
512,19.74079619568975,0003954042023091120240611,7
512,12.541405091373825,0003954052023091120240611,7
512,11.4264065764792,0003954062023091120240611,7
512,19.74079619568975,0003954072023091120240611,7
512,8.26760762892031,0003954092023091120240611,7
602,2.8484921356955333,0003954202023091120240611,S
602,2.8484921356955333,0003954212023091120240611,S
602,2.8484921356955333,0003954222023091120240611,S
602,2.8484921356955333,0003954232023091120240611,S
602,5.017565641477986,0003954242023091120240611,S
602,5.017565641477986,0003954252023091120240611,S
602,5.017565641477986,0003954262023091120240611,S
602,5.017565641477986,0003954272023091120240611,S
602,5.017565641477986,0003954282023091120240611,S
602,5.017565641477986,0003954292023091120240611,S
602,2.8484921356955324,0003954302023091120240611,S
602,2.8484921356955324,0003954312023091120240611,S
602,2.8484921356955324,0003954322023091120240611,S
602,2.8484921356955324,0003954332023091120240611,S
602,2.8484921356955324,0003954342023091120240611,S
602,2.8484921356955324,0003954352023091120240611,S
602,2.8484921356955324,0003954362023091120240611,S
602,2.8484921356955324,0003954382023091120240611,S
602,3.092459932142729,0003954392023091120240611,S
578,15.661145367262229,0003954402023091120240611,1
578,19.414125202108146,0003954412023091120240611,1
582,19.414125202108146,0003954422023091120240611,2
566,8.954496920039034,0003954572023091120240611,AB
566,8.954496920039034,0003954582023091120240611,AB
566,8.954496920039034,0003954592023091120240611,AB
566,8.954496920039034,0003954602023091120240611,AB
566,8.954496920039034,0003954612023091120240611,AB
566,8.954496920039034,0003954622023091120240611,AB
566,6.277219659783145,0003954632023091120240611,AB
566,8.954496920039034,0003954642023091120240611,AB
566,8.954496920039034,0003954652023091120240611,AB
566,6.4560822718272135,0003954662023091120240611,AB
566,6.4560822718272135,0003954672023091120240611,AB
566,6.4560822718272135,0003954682023091120240611,AB
566,6.4560822718272135,0003954692023091120240611,AB
566,6.4560822718272135,0003954702023091120240611,AB
566,6.4560822718272135,0003954712023091120240611,AB
566,13.245915176339889,0003954722023091120240611,AB
566,6.4560822718272135,0003954732023091120240611,AB
566,13.245915176339889,0003954742023091120240611,AB
566,6.4560822718272135,0003954752023091120240611,AB
566,13.245915176339889,0003954762023091120240611,AB
582,16.6201438092789,0003954772023091120240611,2
582,16.6201438092789,0003954782023091120240611,2
582,11.083181172608683,0003954792023091120240611,2
582,25.934696143538723,0003954802023091120240611,2
582,25.934696143538723,0003954812023091120240611,2
582,20.70242741786138,0003954822023091120240611,2
582,25.934696143538723,0003954832023091120240611,2
578,16.8041843660123,0003954982023091120240611,1
578,15.661145367262229,0003955002023091120240611,1
582,10.915904050411896,0003955012023091120240611,2
582,10.915904050411896,0003955022023091120240611,2
602,2.8484921356955324,0003955032023091120240611,S
602,5.017565641477986,0003955042023091120240611,S
578,22.268064168861756,0003955052023091120240611,1
578,19.433157512450858,0003955062023091120240611,1
578,15.661145367262229,0003955092023091120240611,1
578,12.021101904664347,0003955112023091120240611,1
582,18.830191528015455,0003955122023091120240611,2
582,9.814971245827408,0003955132023091120240611,2
582,13.841644790498743,0003955212023091120240611,2
582,22.452015862161684,0003955222023091120240611,2
582,18.830191528015455,0003955232023091120240611,2
582,15.447220039484092,0003955242023091120240611,2
582,15.205419939558306,0003955262023091120240611,2
582,17.619844267315617,0003955272023091120240611,2
578,15.661145367262229,0003955292023091120240611,1
578,9.865723255701258,0003955312023091120240611,1
578,15.661145367262229,0003955322023091120240611,1
582,4.575976934242277,0003955362023091120240611,2
578,16.8041843660123,0003955392023091120240611,1
598,12.828030693672735,0003955402023091120240611,V
598,18.03631721534696,0003955412023091120240611,V
598,7.237122804563826,0003955422023091120240611,V
598,7.237122804563826,0003955432023091120240611,V
598,7.237122804563826,0003955442023091120240611,V
598,7.237122804563826,0003955452023091120240611,V
598,7.237122804563826,0003955462023091120240611,V
598,18.03631721534696,0003955472023091120240611,V
598,5.304065283181881,0003955482023091120240611,V
598,7.237122804563826,0003955492023091120240611,V
598,5.304065283181881,0003955502023091120240611,V
598,16.274471948597135,0003955512023091120240611,V
598,5.733079288640047,0003955522023091120240611,V
598,5.733079288640047,0003955532023091120240611,V
598,5.733079288640047,0003955542023091120240611,V
598,11.38343681044342,0003955552023091120240611,V
598,5.733079288640047,0003955562023091120240611,V
598,5.733079288640047,0003955572023091120240611,V
598,11.38343681044342,0003955582023091120240611,V
598,16.274471948597135,0003955592023091120240611,V
598,18.084523911051786,0003955602023091120240611,V
598,18.084523911051786,0003955612023091120240611,V
578,22.268064168861756,0003955622023091120240611,1
578,18.52270973799697,0003955642023091120240611,1
578,18.52270973799697,0003955652023091120240611,1
578,18.52270973799697,0003955662023091120240611,1
578,19.345027495657565,0003955672023091120240611,1
578,19.345027495657565,0003955682023091120240611,1
578,19.345027495657565,0003955692023091120240611,1
590,9.029809519047358,0003955702023091120240611,3
590,16.100345195488632,0003955712023091120240611,3
578,16.100345195488632,0003955762023091120240611,1
601,13.121020181225981,0003955792023091120240611,P
601,13.121020181225981,0003955802023091120240611,P
601,13.121020181225981,0003955812023091120240611,P
601,13.121020181225981,0003955822023091120240611,P
601,13.121020181225981,0003955832023091120240611,P
601,13.62360098005026,0003955842023091120240611,P
601,13.62360098005026,0003955852023091120240611,P
590,23.753366700337544,0003955992023091120240611,3
590,23.753366700337544,0003956012023091120240611,3
590,23.753366700337544,0003956022023091120240611,3
590,19.905182946837122,0003956062023091120240611,3
590,22.9090208323262,0003956072023091120240611,3
590,24.95120166091276,0003956082023091120240611,3
590,24.95120166091276,0003956092023091120240611,3
590,24.95120166091276,0003956102023091120240611,3
590,29.64371921891556,0003956122023091120240611,3
601,13.121020181225985,0003956132023091120240611,P
601,13.121020181225985,0003956142023091120240611,P
601,13.121020181225985,0003956152023091120240611,P
601,13.121020181225985,0003956162023091120240611,P
601,13.121020181225985,0003956172023091120240611,P
601,13.613183076971307,0003956182023091120240611,P
601,13.613183076971307,0003956192023091120240611,P
590,15.881235200201223,0003956202023091120240611,3
590,15.881235200201223,0003956212023091120240611,3
590,15.881235200201223,0003956222023091120240611,3
590,16.734552931487418,0003956232023091120240611,3
590,16.734552931487418,0003956242023091120240611,3
590,16.734552931487418,0003956252023091120240611,3
590,16.734552931487418,0003956262023091120240611,3
590,19.89633389759208,0003956272023091120240611,3
590,19.89633389759208,0003956292023091120240611,3
590,20.753185516792094,0003956302023091120240611,3
590,20.753185516792094,0003956312023091120240611,3
590,7.473475553851198,0003956322023091120240611,3
590,14.73709820201845,0003956332023091120240611,3
590,21.039336640460178,0003956342023091120240611,3
590,21.17339627479668,0003956352023091120240611,3
590,11.895288378827674,0003956362023091120240611,3
590,11.895288378827674,0003956372023091120240611,3
590,21.955691506347403,0003956382023091120240611,3
590,24.319461853441528,0003956392023091120240611,3
590,28.144868560912897,0003956402023091120240611,3
590,23.721688799987746,0003956412023091120240611,3
590,33.58950351597503,0003956422023091120240611,3
590,25.182030090480726,0003956432023091120240611,3
590,29.007471538101825,0003956442023091120240611,3
590,24.583782933602834,0003956452023091120240611,3
580,9.337464119486782,0003956462023091120240611,6
512,17.71130595020489,0003956482023091120240611,7
512,17.71130595020489,0003956492023091120240611,7
512,17.71130595020489,0003956502023091120240611,7
578,7.510282551949585,0003956522023091120240611,1
580,5.402692989017995,0003956542023091120240611,6
580,17.71130595020489,0003956552023091120240611,6
602,2.8484921356955333,0003956562023091120240611,S
578,12.444568311145288,0003957002023091120240611,1
582,2.5482389047374987,0003957042023091120240611,2
580,7.458565431386145,0003957072023091120240611,6
582,22.452015862161684,0003957122023091120240611,2
582,9.111438147052674,0003957132023091120240611,2
582,5.31419243768402,0003957312023091120240611,2
580,6.458099026512572,0003957382023091120240611,6
580,6.451062663791638,0003957392023091120240611,6
580,7.609841042551779,0003957402023091120240611,6
580,1.7465106698775696,0003957412023091120240611,6
580,5.271493383042736,0003957422023091120240611,6
580,9.422807558835231,0003957432023091120240611,6
580,9.422807558835231,0003957442023091120240611,6
580,9.422807558835231,0003957452023091120240611,6
580,9.422807558835231,0003957462023091120240611,6
580,6.862395961071078,0003957472023091120240611,6
580,6.862395961071078,0003957482023091120240611,6
580,14.18838477528568,0003957492023091120240611,6
580,6.568884533533053,0003957502023091120240611,6
580,10.780046291358708,0003957522023091120240611,6
580,10.780046291358708,0003957532023091120240611,6
580,10.780046291358708,0003957542023091120240611,6
580,10.780046291358708,0003957552023091120240611,6
580,10.780046291358708,0003957562023091120240611,6
580,10.780046291358708,0003957572023091120240611,6
580,10.780046291358708,0003957582023091120240611,6
580,10.780046291358708,0003957592023091120240611,6
580,10.780046291358708,0003957602023091120240611,6
580,14.188384775285684,0003957612023091120240611,6
580,14.188384775285684,0003957622023091120240611,6
580,9.52106629998806,0003957632023091120240611,6
580,9.52106629998806,0003957642023091120240611,6
580,9.52106629998806,0003957652023091120240611,6
580,9.52106629998806,0003957662023091120240611,6
580,9.52106629998806,0003957672023091120240611,6
580,4.851859536764717,0003957682023091120240611,6
580,4.851859536764717,0003957692023091120240611,6
580,4.851859536764717,0003957702023091120240611,6
580,5.402692989017995,0003957712023091120240611,6
580,8.35522466218804,0003957722023091120240611,6
580,6.4026627121889454,0003957732023091120240611,6
580,6.576701836900449,0003957742023091120240611,6
580,6.576701836900449,0003957752023091120240611,6
580,6.576701836900449,0003957762023091120240611,6
580,6.576701836900449,0003957772023091120240611,6
580,6.576701836900449,0003957782023091120240611,6
580,6.576701836900449,0003957792023091120240611,6
580,6.576701836900449,0003957802023091120240611,6
580,6.576701836900449,0003957812023091120240611,6
580,6.576701836900449,0003957822023091120240611,6
580,6.576701836900449,0003957832023091120240611,6
580,7.116984587065142,0003957842023091120240611,6
580,7.116984587065142,0003957852023091120240611,6
580,7.116984587065142,0003957862023091120240611,6
580,7.116984587065142,0003957872023091120240611,6
580,7.116984587065142,0003957882023091120240611,6
580,7.116984587065142,0003957892023091120240611,6
580,7.116984587065142,0003957902023091120240611,6
580,7.116984587065142,0003957912023091120240611,6
580,7.116984587065142,0003957922023091120240611,6
580,7.116984587065142,0003957932023091120240611,6
580,7.116984587065142,0003957942023091120240611,6
580,7.116984587065142,0003957952023091120240611,6
594,8.963121648589917,0003957962023091120240611,5
594,8.963121648589917,0003957972023091120240611,5
594,11.839359577005979,0003957982023091120240611,5
562,8.464861962162718,0003958372023091120240611,A
562,8.464861962162718,0003958382023091120240611,A
562,8.464861962162718,0003958392023091120240611,A
563,13.245915176339889,0003958402023091120240611,B
563,13.245915176339889,0003958422023091120240611,B
563,13.245915176339889,0003958432023091120240611,B
580,1.3049894732453782,0003958442023091120240611,6
578,16.02004465879896,0003958482023091120240611,1
578,13.911410006817134,0003958492023091120240611,1
578,16.8041843660123,0003958512023091120240611,1
578,13.177367844150986,0003958532023091120240611,1
582,22.452015862161684,0003958552023091120240611,2
582,27.582127243655652,0003958572023091120240611,2
582,27.582127243655652,0003958582023091120240611,2
582,27.582127243655652,0003958592023091120240611,2
582,22.487850763675553,0003958602023091120240611,2
582,15.760354235956537,0003958612023091120240611,2
582,19.103411471783424,0003958622023091120240611,2
582,27.582127243655652,0003958632023091120240611,2
582,22.06167067678381,0003958642023091120240611,2
582,22.06167067678381,0003958652023091120240611,2
580,6.862395961071078,0003958672023091120240611,6
578,27.582127243655652,0003958682023091120240611,1
582,19.433157512450858,0003958712023091120240611,2
578,7.510282551949585,0003958722023091120240611,1
512,24.256230795654396,0003958732023091120240611,7
512,24.256230795654396,0003958742023091120240611,7
512,18.373410742269897,0003958752023091120240611,7
590,21.98860511108523,0003958792023091120240611,3
590,15.888025111754686,0003958802023091120240611,3
590,14.920980106114715,0003958812023091120240611,3
590,23.082964401737115,0003958822023091120240611,3
590,15.076143543272341,0003958832023091120240611,3
590,15.076143543272341,0003958842023091120240611,3
590,15.076143543272341,0003958852023091120240611,3
590,15.920463515716927,0003958862023091120240611,3
590,15.920463515716927,0003958872023091120240611,3
590,15.920463515716927,0003958882023091120240611,3
590,15.920463515716927,0003958892023091120240611,3
590,15.920463515716927,0003958902023091120240611,3
590,20.971761363374892,0003958912023091120240611,3
590,20.971761363374892,0003958922023091120240611,3
590,21.81610723138624,0003958932023091120240611,3
590,20.323348584378166,0003958942023091120240611,3
590,10.082152353550443,0003958952023091120240611,3
590,13.121020181225981,0003958962023091120240611,3
590,28.799373350904215,0003958972023091120240611,3
590,19.905182946837122,0003958982023091120240611,3
590,32.82120150907804,0003958992023091120240611,3
590,12.60328378148099,0003959002023091120240611,3
592,13.675711413121201,0003959062023091120240611,4
592,13.675711413121201,0003959072023091120240611,4
592,13.675711413121201,0003959082023091120240611,4
592,13.675711413121201,0003959092023091120240611,4
592,13.675711413121201,0003959102023091120240611,4
592,13.675711413121201,0003959112023091120240611,4
592,13.675711413121201,0003959122023091120240611,4
592,9.628185927708001,0003959132023091120240611,4
592,9.695779909255497,0003959142023091120240611,4
592,9.695779909255497,0003959152023091120240611,4
592,9.695779909255497,0003959162023091120240611,4
592,9.695779909255497,0003959172023091120240611,4
592,17.49964539185335,0003959182023091120240611,4
592,17.49964539185335,0003959192023091120240611,4
592,16.805876417882786,0003959202023091120240611,4
592,16.805876417882786,0003959212023091120240611,4
592,16.805876417882786,0003959222023091120240611,4
592,16.805876417882786,0003959232023091120240611,4
592,16.805876417882786,0003959242023091120240611,4
592,16.805876417882786,0003959252023091120240611,4
592,10.716498916153707,0003959262023091120240611,4
592,10.716498916153707,0003959272023091120240611,4
592,10.716498916153707,0003959282023091120240611,4
592,10.716498916153707,0003959292023091120240611,4
592,12.974332220023788,0003959302023091120240611,4
592,12.974332220023788,0003959312023091120240611,4
592,16.79289019783115,0003959322023091120240611,4
592,16.79289019783115,0003959332023091120240611,4
594,11.558830451146212,0003959342023091120240611,5
594,11.558830451146212,0003959352023091120240611,5
594,11.558830451146212,0003959362023091120240611,5
594,11.558830451146212,0003959372023091120240611,5
594,11.558830451146212,0003959382023091120240611,5
594,11.558830451146212,0003959392023091120240611,5
594,11.558830451146212,0003959402023091120240611,5
